customer_id,age,gender,employment_status,annual_income,education_level,credit_history_length,num_previous_loans,num_defaults,avg_payment_delay_days,current_credit_score,loan_amount,loan_term_months,loan_purpose,collateral_present,identity_verified_on_chain,transaction_consistency_score,fraud_alert_flag,on_chain_credit_history,default_flag
CUST03213,23,F,retired,46138,High School,18,1,1,7,796,1430,36,Personal,Yes,1,0.81,0,1,0
CUST03214,47,F,self-employed,11352,Diploma,9,8,0,11,590,19438,48,Business,Yes,1,0.52,0,4,0
CUST03215,63,M,self-employed,50327,Diploma,7,3,0,10,650,15869,48,Car Loan,Yes,1,0.91,0,8,0
CUST03216,60,M,unemployed,19094,High School,15,5,2,11,729,25493,48,Car Loan,No,1,0.99,0,6,1
CUST03217,58,M,employed,25452,Diploma,24,0,1,13,723,54749,24,Education,Yes,0,0.9,0,6,1
CUST03218,53,F,employed,5000,High School,7,7,0,9,728,8983,36,Mortgage,Yes,1,0.59,0,4,0
CUST03219,48,M,self-employed,41952,Diploma,19,4,1,8,658,45811,60,Crypto-Backed,Yes,1,0.75,0,5,0
CUST03220,21,M,student,44190,Diploma,3,4,0,10,639,30657,48,Personal,No,1,0.53,0,3,0
CUST03221,28,M,employed,40425,Diploma,22,3,0,7,604,43743,60,Personal,Yes,1,0.36,0,7,0
CUST03222,57,M,self-employed,14165,Bachelor,19,2,2,12,642,54689,36,Business,Yes,1,0.66,0,3,1
CUST03223,52,M,retired,61519,Bachelor,12,3,1,8,710,96152,60,Personal,No,1,0.37,0,8,0
CUST03224,68,M,unemployed,37569,Diploma,9,1,1,9,660,7664,36,Education,No,0,0.49,0,3,0
CUST03225,63,F,self-employed,32173,Diploma,22,2,1,8,616,98386,60,Business,No,1,0.78,0,5,0
CUST03226,57,M,unemployed,52048,Bachelor,24,5,0,7,672,90416,24,Car Loan,Yes,1,0.7,0,1,0
CUST03227,24,F,student,33395,Bachelor,8,2,1,8,582,36483,48,Mortgage,Yes,1,0.35,0,11,1
CUST03228,50,M,retired,46618,Bachelor,24,2,0,13,663,60312,60,Education,No,1,0.45,0,6,1
CUST03229,26,M,retired,28295,High School,11,5,1,11,573,47559,24,Personal,Yes,0,0.6,0,8,0
CUST03230,66,M,self-employed,52242,Bachelor,14,0,0,12,672,28211,24,Mortgage,No,1,0.59,0,4,0
CUST03231,39,F,employed,51857,PhD,21,3,1,6,670,43820,24,Crypto-Backed,Yes,1,0.7,1,4,0
CUST03232,52,M,employed,33202,Diploma,0,1,2,14,703,59508,12,Business,Yes,1,0.76,0,1,1
CUST03233,29,M,employed,42283,Diploma,11,2,0,10,711,85063,36,Education,Yes,1,0.49,0,4,0
CUST03234,32,M,student,39627,Diploma,23,2,0,12,640,11518,24,Crypto-Backed,No,1,0.8,0,0,0
CUST03235,31,M,student,38123,Bachelor,13,2,1,14,669,97261,12,Car Loan,No,1,0.63,0,5,0
CUST03236,66,F,self-employed,22180,High School,21,2,1,5,622,68083,60,Car Loan,Yes,0,0.88,0,6,0
CUST03237,36,F,self-employed,24290,High School,22,2,1,9,643,7728,60,Crypto-Backed,Yes,1,0.37,0,3,0
CUST03238,21,F,employed,34220,Bachelor,1,1,0,5,642,45778,24,Business,Yes,1,0.86,0,8,0
CUST03239,65,F,employed,41032,High School,2,4,2,6,638,53000,12,Business,Yes,0,0.32,0,8,0
CUST03240,41,F,unemployed,26746,Master,5,3,1,11,727,53159,36,Personal,No,1,0.5,0,3,0
CUST03241,50,M,employed,40216,Diploma,18,1,0,10,705,16603,60,Personal,Yes,1,0.75,0,7,0
CUST03242,33,M,employed,5659,Bachelor,20,3,0,15,563,97353,60,Business,Yes,0,0.39,0,4,0
CUST03243,54,M,self-employed,40043,Diploma,12,0,0,8,632,79748,48,Mortgage,Yes,1,0.82,0,6,0
CUST03244,24,F,employed,41156,Bachelor,19,1,0,11,724,74252,36,Business,No,1,0.96,1,4,0
CUST03245,48,M,retired,52280,Master,20,2,1,6,579,47081,60,Business,No,1,0.91,0,9,1
CUST03246,58,F,employed,61340,High School,7,2,0,8,582,18690,24,Car Loan,Yes,1,0.36,0,11,1
CUST03247,51,M,student,50265,Master,3,2,1,13,730,11204,36,Mortgage,No,0,0.43,0,5,1
CUST03248,47,F,employed,66961,Bachelor,24,3,1,7,721,2181,60,Car Loan,No,1,0.34,0,7,1
CUST03249,25,M,employed,39560,Bachelor,18,1,0,15,668,65664,36,Mortgage,Yes,1,0.65,0,7,0
CUST03250,45,M,self-employed,40694,High School,6,2,0,6,576,93018,24,Crypto-Backed,No,1,0.86,0,6,0
CUST03251,23,M,unemployed,52100,Bachelor,6,6,0,14,619,64540,24,Crypto-Backed,Yes,1,0.9,0,6,0
CUST03252,53,M,self-employed,38397,High School,0,4,1,7,524,32705,48,Business,Yes,1,0.73,0,8,1
CUST03253,24,F,employed,35036,PhD,18,4,2,8,728,75650,36,Education,Yes,1,0.72,1,0,1
CUST03254,45,M,employed,60613,Bachelor,16,3,1,6,688,67140,60,Crypto-Backed,Yes,1,0.67,0,5,1
CUST03255,40,M,self-employed,50855,Bachelor,7,3,0,9,672,40081,36,Car Loan,No,1,0.59,0,8,0
CUST03256,54,M,employed,49896,Master,20,3,0,8,590,56796,12,Crypto-Backed,No,1,0.37,0,11,0
CUST03257,46,F,employed,27035,High School,14,4,0,11,617,43175,60,Business,Yes,1,0.4,0,3,1
CUST03258,25,M,self-employed,54155,PhD,19,2,1,7,686,94080,60,Crypto-Backed,No,0,0.67,0,5,0
CUST03259,55,M,employed,41234,Bachelor,18,5,1,4,608,97461,48,Personal,Yes,1,0.83,0,5,1
CUST03260,48,M,employed,25155,High School,6,3,2,5,760,10314,12,Mortgage,Yes,1,0.85,0,7,0
CUST03261,49,M,employed,50453,Bachelor,23,3,0,14,584,53925,24,Education,Yes,1,0.64,0,7,0
CUST03262,29,M,retired,22014,Bachelor,23,6,1,11,649,4147,12,Business,No,1,0.71,1,1,1
CUST03263,58,F,employed,5000,Bachelor,12,2,0,5,673,55983,60,Car Loan,No,1,0.36,1,4,0
CUST03264,26,F,student,12923,Diploma,0,4,0,11,597,30011,12,Mortgage,Yes,0,0.71,0,6,0
CUST03265,39,F,employed,36273,High School,6,3,0,13,730,46120,60,Personal,Yes,1,0.86,0,3,0
CUST03266,64,M,unemployed,63116,High School,4,0,0,14,629,8009,60,Personal,Yes,1,0.73,1,5,0
CUST03267,31,F,employed,44692,Master,17,3,0,11,695,18451,24,Personal,Yes,1,0.32,0,4,0
CUST03268,22,M,employed,38462,High School,7,4,2,3,695,20418,36,Crypto-Backed,No,0,0.96,1,5,0
CUST03269,67,M,unemployed,59787,PhD,14,2,1,6,524,55474,48,Education,No,0,0.69,1,7,1
CUST03270,64,M,unemployed,47653,High School,17,2,0,8,675,86686,48,Personal,No,1,0.37,0,5,0
CUST03271,64,M,unemployed,55360,Diploma,5,4,0,15,543,33613,48,Business,No,1,0.59,0,3,0
CUST03272,29,F,unemployed,54584,High School,4,4,0,14,675,41242,12,Car Loan,Yes,1,0.33,0,4,0
CUST03273,41,F,employed,35294,Master,21,1,0,6,651,8177,60,Personal,Yes,1,0.96,0,8,0
CUST03274,44,F,employed,36525,High School,10,4,0,9,552,71589,48,Crypto-Backed,No,1,0.68,0,3,0
CUST03275,54,M,employed,27498,Diploma,7,4,0,4,590,13354,36,Crypto-Backed,No,1,0.54,0,5,0
CUST03276,42,F,student,52461,Master,8,2,0,7,799,41092,60,Personal,Yes,0,0.35,0,7,0
CUST03277,23,F,employed,21585,Bachelor,12,1,1,13,674,81190,36,Business,Yes,1,0.35,0,6,0
CUST03278,32,M,student,26710,Master,2,5,2,10,740,47267,36,Personal,Yes,1,0.52,0,8,1
CUST03279,48,F,employed,38949,Master,2,3,0,5,617,73522,60,Personal,Yes,1,0.67,0,5,0
CUST03280,50,M,self-employed,41648,Master,6,5,1,6,635,22189,12,Business,No,1,0.67,0,5,0
CUST03281,46,F,employed,48799,Bachelor,2,3,0,7,604,36141,24,Car Loan,Yes,1,0.76,0,7,0
CUST03282,68,F,employed,39375,Bachelor,10,1,1,7,649,86678,24,Car Loan,No,1,0.75,0,4,0
CUST03283,41,F,unemployed,34544,Bachelor,13,2,0,12,562,98822,36,Car Loan,Yes,1,0.98,0,6,0
CUST03284,48,M,self-employed,50845,High School,20,1,0,13,703,75187,36,Business,No,1,0.37,0,3,0
CUST03285,46,F,student,53714,Bachelor,9,3,0,14,687,64947,36,Education,Yes,1,0.81,0,4,0
CUST03286,53,F,unemployed,14503,High School,19,3,0,9,635,50218,24,Car Loan,No,1,0.64,0,4,0
CUST03287,41,F,self-employed,56043,Master,8,7,2,10,633,27354,36,Personal,No,1,0.88,0,3,0
CUST03288,55,F,student,35097,Bachelor,11,1,0,12,643,99110,60,Business,No,1,0.88,0,4,0
CUST03289,54,M,self-employed,63971,PhD,7,3,0,16,638,16240,12,Car Loan,Yes,0,0.93,0,4,0
CUST03290,61,M,self-employed,30247,High School,11,2,0,9,712,50606,60,Education,No,1,0.94,1,2,1
CUST03291,67,F,employed,25082,Bachelor,8,1,1,13,776,96275,12,Education,No,1,0.44,0,4,1
CUST03292,38,F,employed,49720,Bachelor,21,2,1,7,606,81873,12,Business,Yes,0,0.41,0,6,1
CUST03293,31,F,self-employed,71962,Master,17,2,2,9,756,4434,36,Personal,No,1,0.4,0,3,0
CUST03294,43,M,student,15658,Diploma,23,4,1,12,637,28971,24,Business,No,1,0.5,1,8,0
CUST03295,68,F,employed,52575,High School,16,4,0,7,522,72194,12,Business,Yes,1,0.99,0,8,0
CUST03296,42,F,employed,48404,Bachelor,10,3,0,12,697,29989,36,Business,Yes,1,0.57,0,5,0
CUST03297,37,M,self-employed,39510,Bachelor,20,4,0,4,600,34234,60,Mortgage,No,1,0.45,0,4,0
CUST03298,25,M,employed,71099,Diploma,1,4,1,6,666,55143,60,Crypto-Backed,No,1,0.51,0,4,0
CUST03299,64,M,unemployed,11300,PhD,22,1,1,7,500,5777,60,Car Loan,No,1,0.97,0,3,1
CUST03300,31,F,unemployed,56686,High School,20,1,1,15,642,15694,12,Business,No,1,0.53,0,7,1
CUST03301,50,M,employed,54592,Bachelor,18,3,0,17,766,94719,48,Crypto-Backed,Yes,1,0.33,0,6,0
CUST03302,35,M,student,57961,Diploma,13,3,0,8,584,13405,48,Mortgage,Yes,1,0.94,0,10,0
CUST03303,47,F,self-employed,56060,High School,22,4,1,17,665,26110,24,Education,Yes,1,0.98,0,3,1
CUST03304,55,M,self-employed,43530,PhD,2,2,1,10,681,79196,24,Education,Yes,1,0.45,0,5,0
CUST03305,53,F,employed,35423,Bachelor,5,4,1,11,626,49553,36,Business,Yes,1,0.57,0,4,1
CUST03306,40,F,employed,30844,Master,3,4,1,10,702,93281,12,Crypto-Backed,Yes,1,0.58,0,5,0
CUST03307,36,M,student,48815,Master,11,6,0,9,682,88442,24,Car Loan,No,0,0.75,0,2,0
CUST03308,54,F,employed,39906,Master,1,3,1,16,592,78136,12,Mortgage,Yes,0,0.32,0,7,1
CUST03309,22,M,employed,36838,Bachelor,24,3,0,13,558,49828,24,Crypto-Backed,Yes,1,0.6,0,4,1
CUST03310,55,M,employed,31694,Master,5,3,1,14,590,44307,60,Car Loan,Yes,0,0.7,0,4,1
CUST03311,60,M,employed,33885,Diploma,4,3,0,9,574,1196,36,Crypto-Backed,Yes,0,0.37,0,6,0
CUST03312,48,F,employed,51655,Diploma,4,4,1,8,669,82292,60,Personal,Yes,1,0.56,0,1,0
CUST03313,67,M,employed,40279,Diploma,7,1,0,20,719,97892,36,Business,Yes,1,1.0,0,4,0
CUST03314,59,F,student,58138,Diploma,4,4,1,13,667,45222,48,Mortgage,Yes,0,0.34,0,5,0
CUST03315,26,F,unemployed,19703,PhD,23,4,1,14,657,24625,24,Car Loan,No,1,0.94,0,4,1
CUST03316,29,F,employed,49308,Bachelor,7,4,1,10,787,67357,36,Education,No,1,0.53,1,6,0
CUST03317,40,M,unemployed,24878,Master,0,2,0,11,509,20301,48,Business,No,1,0.5,0,4,0
CUST03318,21,F,employed,58138,Diploma,19,4,0,13,639,46423,24,Car Loan,No,1,0.72,0,6,0
CUST03319,28,F,self-employed,58538,PhD,8,1,1,7,721,39190,12,Business,Yes,1,0.87,0,4,0
CUST03320,43,M,employed,18846,High School,13,1,1,7,645,14516,48,Business,No,1,0.98,0,4,1
CUST03321,23,M,employed,28516,Master,1,3,1,9,653,42320,36,Business,No,1,0.42,0,9,1
CUST03322,24,F,student,29157,Master,10,6,0,11,604,52257,24,Mortgage,No,1,0.34,0,8,0
CUST03323,45,F,employed,58938,High School,3,6,0,6,714,15006,48,Personal,Yes,1,0.95,0,9,0
CUST03324,67,M,unemployed,31088,Bachelor,3,2,0,16,617,64184,60,Education,No,1,0.62,0,8,0
CUST03325,58,F,employed,50350,Bachelor,16,0,1,17,719,35172,36,Education,Yes,1,0.88,0,2,0
CUST03326,35,F,employed,30082,Diploma,15,3,0,8,756,1899,60,Crypto-Backed,Yes,0,0.38,0,1,1
CUST03327,41,F,unemployed,56131,High School,6,2,2,14,623,29055,60,Car Loan,Yes,0,0.52,0,4,0
CUST03328,55,F,self-employed,57620,Master,11,2,0,9,605,97257,60,Personal,Yes,1,0.48,0,6,0
CUST03329,66,M,employed,65048,Bachelor,16,3,1,12,589,79706,36,Personal,Yes,1,0.54,0,6,1
CUST03330,34,F,employed,37428,Diploma,4,5,1,11,695,66861,36,Education,Yes,1,0.57,0,1,1
CUST03331,56,M,employed,40041,High School,7,2,1,12,691,68341,48,Education,Yes,1,0.37,0,6,1
CUST03332,32,F,student,37913,Bachelor,19,2,1,5,670,45132,36,Business,Yes,0,0.62,0,2,1
CUST03333,37,M,employed,40395,High School,4,2,0,4,624,74790,12,Personal,Yes,0,0.77,0,3,0
CUST03334,59,F,employed,33615,Bachelor,10,2,1,13,696,88002,24,Business,Yes,1,0.42,0,11,0
CUST03335,29,M,student,55855,Bachelor,18,4,1,5,733,69019,36,Car Loan,No,1,0.82,0,6,1
CUST03336,55,F,employed,28589,Diploma,20,4,1,5,473,77164,12,Personal,Yes,0,0.5,0,4,1
CUST03337,33,M,employed,37831,Bachelor,18,4,0,8,773,74898,12,Education,Yes,0,0.87,0,5,0
CUST03338,35,F,employed,42888,Bachelor,3,3,1,17,564,30551,12,Business,No,1,0.49,0,4,1
CUST03339,38,F,self-employed,47356,PhD,10,2,0,7,685,49660,60,Education,Yes,1,0.72,0,5,0
CUST03340,53,M,employed,22137,Bachelor,18,0,0,8,710,63406,48,Business,Yes,1,0.38,0,6,1
CUST03341,26,M,employed,36311,PhD,4,1,0,8,663,22359,24,Crypto-Backed,Yes,1,0.58,0,5,0
CUST03342,47,M,student,40331,Diploma,1,2,0,9,641,48200,36,Car Loan,No,1,0.74,0,4,0
CUST03343,43,M,employed,52034,Bachelor,24,3,0,6,595,60874,60,Business,No,1,0.48,1,4,0
CUST03344,47,M,employed,36796,High School,18,2,0,11,679,38833,24,Personal,No,0,0.33,0,6,1
CUST03345,54,F,employed,38467,Bachelor,16,4,0,12,696,20537,48,Car Loan,No,1,0.92,0,4,0
CUST03346,66,M,self-employed,42061,Bachelor,20,6,0,10,663,54922,36,Business,No,1,0.78,1,5,0
CUST03347,58,M,student,55738,Master,19,5,1,12,527,42510,24,Crypto-Backed,No,1,0.56,0,10,1
CUST03348,34,F,employed,9226,PhD,17,1,0,18,697,20386,48,Car Loan,Yes,1,0.88,1,6,0
CUST03349,56,M,employed,41590,PhD,14,2,2,6,639,52646,36,Crypto-Backed,Yes,1,0.38,0,6,1
CUST03350,28,M,employed,57540,High School,15,4,0,8,644,92247,12,Mortgage,No,1,0.88,0,7,0
CUST03351,55,M,employed,27592,Diploma,11,1,1,14,659,60302,24,Personal,Yes,0,0.85,0,7,1
CUST03352,39,F,self-employed,28707,Diploma,7,2,0,7,644,76090,12,Mortgage,Yes,0,0.95,1,10,0
CUST03353,50,M,employed,58363,High School,24,2,1,9,546,25530,48,Education,No,1,0.35,0,5,0
CUST03354,34,F,employed,34763,High School,5,1,0,9,619,41552,48,Mortgage,No,0,0.85,0,4,0
CUST03355,40,F,self-employed,35205,Bachelor,23,8,0,12,662,42406,36,Education,No,1,0.8,0,2,0
CUST03356,69,M,employed,44157,Master,17,0,2,8,597,7465,24,Mortgage,No,1,0.46,1,9,1
CUST03357,45,F,self-employed,5000,Bachelor,10,2,1,15,720,5849,24,Mortgage,No,1,0.59,0,6,0
CUST03358,60,M,employed,12723,Master,5,3,0,11,745,92558,60,Crypto-Backed,Yes,0,0.59,0,6,0
CUST03359,44,M,student,48692,PhD,16,2,1,13,762,73080,60,Business,Yes,1,0.92,0,4,1
CUST03360,34,M,employed,36326,Diploma,9,3,1,14,747,97103,36,Car Loan,No,1,0.61,0,6,1
CUST03361,46,M,student,37595,Master,18,4,0,8,545,9487,24,Education,No,1,0.53,0,6,0
CUST03362,58,M,employed,30139,High School,14,1,2,6,654,50744,24,Mortgage,Yes,1,0.77,0,10,0
CUST03363,43,F,unemployed,35875,Bachelor,15,1,0,10,713,44574,36,Education,Yes,0,0.37,0,10,0
CUST03364,42,F,employed,57880,Diploma,22,3,2,12,667,26204,24,Education,Yes,1,0.9,0,4,0
CUST03365,68,F,self-employed,41979,High School,16,4,1,14,765,52422,60,Crypto-Backed,Yes,0,0.91,0,5,0
CUST03366,39,F,employed,55892,Diploma,21,3,1,13,515,69893,24,Mortgage,Yes,1,0.39,0,5,1
CUST03367,66,M,self-employed,37684,Diploma,6,1,1,7,697,16965,12,Personal,Yes,0,0.84,0,6,0
CUST03368,23,M,self-employed,40289,Master,18,5,1,10,568,39119,24,Crypto-Backed,Yes,1,0.89,1,4,1
CUST03369,62,F,self-employed,44883,Master,7,2,1,8,672,61686,48,Personal,Yes,1,0.58,1,3,0
CUST03370,39,M,self-employed,47898,Bachelor,7,2,1,10,465,92165,48,Crypto-Backed,Yes,0,0.96,0,4,1
CUST03371,29,F,employed,27288,Bachelor,4,1,0,8,691,74302,48,Personal,No,0,0.71,0,6,0
CUST03372,48,F,employed,39612,High School,10,1,0,9,795,51121,12,Crypto-Backed,No,1,0.74,0,2,0
CUST03373,40,F,self-employed,29869,Bachelor,1,4,2,18,682,10984,24,Personal,No,1,0.79,0,3,1
CUST03374,65,F,employed,62635,Diploma,17,5,1,13,687,55826,36,Personal,Yes,1,0.58,1,2,1
CUST03375,27,M,employed,14136,Diploma,20,3,0,12,622,80807,60,Crypto-Backed,Yes,0,0.43,1,5,1
CUST03376,34,M,employed,48791,High School,3,4,1,10,719,73394,24,Car Loan,Yes,1,0.69,0,1,0
CUST03377,29,F,employed,28399,Bachelor,11,1,2,6,692,79990,36,Car Loan,No,1,0.42,0,5,1
CUST03378,39,F,self-employed,22975,Bachelor,3,1,1,14,641,77321,24,Mortgage,Yes,0,0.96,0,7,1
CUST03379,67,F,self-employed,35466,High School,4,6,1,10,633,57064,48,Crypto-Backed,Yes,1,0.36,0,10,1
CUST03380,34,F,student,59354,Diploma,16,7,0,6,709,21597,48,Car Loan,Yes,1,0.74,0,1,0
CUST03381,58,F,employed,30365,Bachelor,22,2,2,7,634,22970,24,Crypto-Backed,No,0,0.37,0,11,1
CUST03382,56,M,student,12936,Bachelor,18,10,1,6,748,63014,48,Crypto-Backed,Yes,1,0.89,0,6,1
CUST03383,60,F,self-employed,25834,Bachelor,9,7,0,9,626,4594,36,Car Loan,Yes,1,0.59,0,10,0
CUST03384,37,F,student,41855,High School,13,2,2,17,646,70529,24,Crypto-Backed,Yes,1,0.8,0,5,0
CUST03385,50,M,unemployed,15749,High School,14,3,1,7,690,32923,24,Education,Yes,1,0.84,1,5,1
CUST03386,29,M,self-employed,50818,Diploma,13,1,0,16,688,5725,24,Mortgage,No,1,0.69,0,5,0
CUST03387,53,M,employed,16282,Bachelor,15,1,0,5,653,75528,60,Business,No,1,0.41,0,2,0
CUST03388,45,M,employed,32767,Bachelor,7,2,2,14,645,34681,60,Crypto-Backed,No,0,0.76,0,3,1
CUST03389,34,M,employed,52284,Bachelor,8,5,0,12,747,83008,36,Crypto-Backed,No,1,0.39,0,2,1
CUST03390,31,M,retired,32466,Bachelor,7,4,0,10,546,86677,24,Crypto-Backed,Yes,1,0.89,0,4,0
CUST03391,55,M,retired,19852,Bachelor,10,3,0,5,741,78389,36,Crypto-Backed,No,0,0.62,0,4,0
CUST03392,61,M,unemployed,38637,Bachelor,11,0,1,14,514,84571,60,Mortgage,No,1,0.59,1,9,1
CUST03393,34,M,student,32600,High School,13,2,0,9,687,19013,12,Crypto-Backed,No,1,0.93,0,4,0
CUST03394,50,F,student,58176,High School,17,2,0,7,629,79820,36,Car Loan,Yes,1,0.47,0,7,0
CUST03395,61,M,self-employed,52329,Master,22,4,1,13,603,55848,60,Crypto-Backed,No,1,0.77,0,4,1
CUST03396,24,F,self-employed,47594,Bachelor,11,3,0,14,808,46379,24,Education,Yes,1,0.88,0,2,0
CUST03397,24,F,employed,40323,Diploma,3,5,1,6,582,13163,60,Car Loan,Yes,1,0.54,1,2,1
CUST03398,48,F,employed,36717,Bachelor,12,5,2,12,576,18644,12,Business,Yes,1,0.66,0,4,1
CUST03399,28,F,employed,36639,High School,20,6,2,6,596,71345,24,Crypto-Backed,Yes,1,0.32,0,3,1
CUST03400,22,F,employed,14355,Bachelor,15,4,0,8,766,52576,60,Crypto-Backed,Yes,1,0.8,0,6,0
CUST03401,61,F,self-employed,40044,PhD,9,1,0,9,667,92301,36,Personal,Yes,1,0.5,0,7,0
CUST03402,66,F,employed,28112,High School,20,3,0,7,652,44069,12,Business,Yes,0,0.64,0,6,0
CUST03403,42,F,student,38715,High School,10,9,1,14,591,41356,36,Car Loan,Yes,1,0.98,1,6,1
CUST03404,61,M,employed,40782,Bachelor,24,2,0,12,531,59684,24,Car Loan,Yes,1,0.38,0,5,0
CUST03405,36,F,employed,32716,Bachelor,11,3,0,9,607,87613,48,Business,No,0,0.67,0,8,0
CUST03406,49,F,unemployed,53996,High School,17,1,1,9,631,34106,24,Mortgage,No,1,0.8,0,4,1
CUST03407,69,F,self-employed,23875,Bachelor,1,4,2,15,630,10591,60,Business,Yes,1,0.77,0,5,1
CUST03408,68,F,employed,32590,High School,18,2,0,11,654,74160,12,Education,No,1,0.35,0,3,0
CUST03409,50,M,self-employed,35074,High School,4,5,0,10,676,57409,36,Education,No,1,0.68,1,3,0
CUST03410,32,F,employed,57331,Bachelor,19,2,1,12,581,61502,60,Mortgage,Yes,1,0.55,0,6,0
CUST03411,55,M,student,40465,Bachelor,9,2,0,16,665,98627,12,Mortgage,Yes,1,0.53,0,6,0
CUST03412,31,M,self-employed,39739,Bachelor,15,9,1,3,602,95983,36,Mortgage,No,1,0.59,0,3,1
CUST03413,66,F,employed,53057,High School,11,2,1,9,634,77516,48,Business,Yes,1,0.8,0,3,1
CUST03414,41,F,self-employed,32169,Bachelor,8,6,0,10,755,70804,24,Business,No,1,0.71,1,9,0
CUST03415,41,M,student,53127,Diploma,2,2,1,3,553,46883,12,Education,Yes,1,0.95,0,2,1
CUST03416,25,F,self-employed,45966,Bachelor,0,5,2,9,741,54857,12,Crypto-Backed,Yes,1,0.43,0,6,0
CUST03417,68,F,unemployed,58562,Diploma,4,1,1,11,727,81762,60,Business,Yes,1,0.35,0,4,1
CUST03418,40,M,employed,34314,Master,7,3,0,16,537,86826,24,Car Loan,Yes,1,0.82,0,3,1
CUST03419,57,M,student,35583,Bachelor,16,3,1,8,596,30473,36,Mortgage,Yes,1,0.68,0,3,1
CUST03420,23,F,unemployed,42132,Bachelor,0,2,0,8,614,36860,24,Personal,Yes,1,0.82,0,7,0
CUST03421,64,F,unemployed,39087,Master,12,4,0,11,567,49034,24,Personal,Yes,1,0.48,1,5,0
CUST03422,53,F,employed,51515,Master,5,3,1,18,677,47690,12,Mortgage,No,1,0.31,0,5,1
CUST03423,29,M,student,36753,High School,14,5,0,7,604,52945,48,Mortgage,Yes,1,0.35,0,0,0
CUST03424,29,F,self-employed,24094,Bachelor,6,5,0,11,522,57472,36,Business,No,1,0.99,0,6,1
CUST03425,24,M,student,60317,High School,23,6,0,10,641,50270,48,Car Loan,Yes,1,0.71,0,5,0
CUST03426,55,M,employed,68728,Diploma,7,1,0,14,632,52969,48,Education,Yes,1,0.45,0,1,0
CUST03427,37,F,employed,16486,Master,2,3,0,11,623,64173,60,Education,Yes,1,0.48,0,3,0
CUST03428,54,M,employed,47202,Master,14,3,0,7,547,11733,24,Crypto-Backed,Yes,1,0.7,0,6,0
CUST03429,44,F,employed,51207,High School,3,0,1,17,690,54126,36,Car Loan,No,1,0.85,0,6,0
CUST03430,52,F,self-employed,43650,High School,8,1,1,9,590,69150,60,Crypto-Backed,Yes,0,0.44,0,4,1
CUST03431,21,M,self-employed,63608,Diploma,10,1,0,8,653,23115,36,Business,No,1,0.48,0,4,0
CUST03432,28,F,self-employed,19871,Diploma,20,1,1,6,718,49363,36,Personal,No,1,0.88,0,3,1
CUST03433,65,M,unemployed,31544,Bachelor,13,2,1,9,611,13341,48,Mortgage,Yes,0,0.56,0,4,0
CUST03434,43,M,employed,41602,Bachelor,8,2,2,13,758,9188,12,Crypto-Backed,No,1,0.68,0,2,1
CUST03435,67,F,employed,53798,Diploma,11,3,0,9,586,80782,48,Business,No,1,0.7,0,4,1
CUST03436,60,F,student,58109,High School,4,3,1,10,812,34541,24,Personal,No,1,0.56,0,2,0
CUST03437,32,F,self-employed,21911,Master,20,1,0,11,593,96291,36,Business,No,1,0.47,0,8,1
CUST03438,32,F,self-employed,13354,High School,24,4,0,13,618,40922,24,Business,Yes,1,0.76,0,9,0
CUST03439,66,M,employed,51693,High School,5,0,0,10,696,12815,36,Mortgage,No,1,0.79,0,6,0
CUST03440,67,M,self-employed,41748,Bachelor,18,4,1,3,624,62413,24,Business,Yes,1,0.92,1,3,0
CUST03441,35,M,employed,42465,Diploma,4,2,0,5,692,68993,24,Car Loan,Yes,1,0.85,0,5,0
CUST03442,61,F,self-employed,52057,Bachelor,0,2,0,8,627,79778,48,Business,Yes,1,0.36,0,7,0
CUST03443,39,M,retired,27850,High School,24,0,0,13,661,76028,36,Education,Yes,1,0.32,1,4,0
CUST03444,46,M,self-employed,36402,PhD,9,5,0,8,639,42201,36,Mortgage,Yes,1,0.75,0,3,0
CUST03445,49,F,employed,47855,High School,13,3,1,4,711,21895,24,Car Loan,No,0,0.71,0,3,0
CUST03446,42,F,unemployed,25737,Diploma,22,4,1,11,559,45606,12,Car Loan,Yes,1,0.54,0,5,0
CUST03447,60,F,employed,31864,Bachelor,16,2,0,3,634,77223,24,Education,No,1,0.61,0,6,0
CUST03448,41,M,employed,41572,Master,10,2,0,5,659,58524,24,Education,Yes,1,0.8,1,5,0
CUST03449,58,F,student,47853,Bachelor,3,1,0,13,711,59669,12,Car Loan,Yes,1,0.64,0,4,0
CUST03450,40,M,employed,18305,High School,17,5,1,11,549,16044,12,Personal,Yes,1,0.35,0,2,0
CUST03451,49,M,student,50005,Diploma,18,4,0,6,714,16893,48,Education,Yes,1,0.79,0,3,0
CUST03452,24,M,employed,46552,Bachelor,3,3,0,11,666,26475,24,Car Loan,Yes,1,0.88,0,3,0
CUST03453,27,M,unemployed,27366,Bachelor,11,3,1,10,569,60754,36,Business,Yes,1,0.91,0,6,0
CUST03454,48,M,self-employed,73738,Bachelor,13,4,0,10,690,72545,60,Personal,No,1,0.52,0,2,0
CUST03455,48,F,employed,25741,Bachelor,17,3,0,12,616,69764,12,Crypto-Backed,No,1,0.75,0,3,0
CUST03456,24,M,self-employed,51017,Bachelor,0,3,0,9,798,94557,48,Education,Yes,1,0.46,0,5,0
CUST03457,42,F,retired,44163,Diploma,19,6,0,11,636,43682,24,Business,Yes,1,0.38,1,4,0
